Lat,long,Predicted_LST,Heat_Classification,Major_Heat_Cause,NDBI,NDVI,AOD,Effective_Cooling_Wind,Temperature,Humidity
22.01501266791712,88.22983226036705,30.475391,Hot_Zone (UHI),High_Concrete (NDBI),-0.036463063,0.3730883,0.7025,12.827632434279476,34.96586642641675,61.70690910257026
22.01501266791712,88.23522215207177,30.471832,Hot_Zone (UHI),High_Concrete (NDBI),-0.034263022,0.3690149,0.7125,12.82573474369123,34.96617832107203,61.706329847224765
22.01501266791712,88.25678171889064,30.479778,Hot_Zone (UHI),High_Concrete (NDBI),-0.04802638,0.4175972,0.6788571428571429,12.817977137517326,34.9674564216497,61.70388697256869
22.01501266791712,88.26217161059535,30.48175,Hot_Zone (UHI),High_Concrete (NDBI),-0.03566589,0.4064466,0.6953333333333334,12.816000645356697,34.96778282835528,61.70324594843937
22.01501266791712,88.2783412857095,30.424793,Hot_Zone (UHI),High_Concrete (NDBI),-0.07986298,0.40459567,0.66525,12.809998175019627,34.968775952504735,61.70125450606352
22.01501266791712,88.34840987787082,30.478693,Hot_Zone (UHI),High_Concrete (NDBI),-0.033010006,0.39260334,0.6816,12.7833981744846,34.97320915388718,61.69165214128279
22.01501266791712,88.35379976957555,30.473886,Hot_Zone (UHI),High_Concrete (NDBI),-0.03086796,0.3867308,0.67925,12.781361256680055,34.97355078189548,61.690864829699095
22.01501266791712,88.35918966128025,30.428894,Hot_Zone (UHI),High_Concrete (NDBI),-0.08699323,0.4345764,0.6765,12.779332052894818,34.97389142915204,61.69007293487798
22.01501266791712,88.38074922809912,30.4482,Hot_Zone (UHI),High_Concrete (NDBI),-0.13007607,0.49308816,0.6781111111111111,12.771317861928386,34.97523992429761,61.68686966907022
22.01501266791712,88.38613911980384,30.440802,Hot_Zone (UHI),High_Concrete (NDBI),-0.11374143,0.46074986,0.6626000000000001,12.769346239618695,34.975572467395224,61.686062492680335
22.01501266791712,88.48854706219348,30.450026,Hot_Zone (UHI),High_Concrete (NDBI),-0.13925377,0.5233036,0.6700625,12.735989207272844,34.98125691426062,61.670997478701366
22.020402559621832,88.25678171889064,30.47317,Hot_Zone (UHI),High_Concrete (NDBI),-0.05301309,0.39833486,0.7145,12.818237535038216,34.96739636441991,61.70438356471206
22.020402559621832,88.32685031105196,30.427288,Hot_Zone (UHI),High_Concrete (NDBI),-0.085357875,0.41973203,0.6624285714285715,12.7913265720036,34.97186495588373,61.69506613546326
22.020402559621832,88.33224020275667,30.472328,Hot_Zone (UHI),High_Concrete (NDBI),-0.05396246,0.4089122,0.6641666666666667,12.78922894350392,34.9722154819034,61.69428639448677
22.020402559621832,88.33763009446139,30.47148,Hot_Zone (UHI),High_Concrete (NDBI),-0.07218284,0.41365716,0.6641666666666667,12.787133854143915,34.9725659022989,61.693499895915416
22.020402559621832,88.34840987787082,30.43721,Hot_Zone (UHI),High_Concrete (NDBI),-0.08654695,0.43406633,0.6793333333333333,12.782956662883006,34.97326552880694,61.69190862326119
22.020402559621832,88.35379976957555,30.45546,Hot_Zone (UHI),High_Concrete (NDBI),-0.042866375,0.40469462,0.65925,12.780877249629992,34.97361428479825,61.69110486873234
22.020402559621832,88.38613911980384,30.478922,Hot_Zone (UHI),High_Concrete (NDBI),-0.065358356,0.43609926,0.6795454545454546,12.768613258372111,34.97567791642312,61.68620173907683
22.020402559621832,88.39152901150857,30.463032,Hot_Zone (UHI),High_Concrete (NDBI),-0.09702038,0.50027084,0.6795454545454546,12.76661685167566,34.976014984121264,61.68537609425868
22.02579245132655,88.07352540093025,30.479992,Hot_Zone (UHI),High_Concrete (NDBI),-0.06610201,0.37651867,0.6632857142857144,12.87462524726579,34.95823124453262,61.719119017153695
22.02579245132655,88.26217161059535,30.439888,Hot_Zone (UHI),High_Concrete (NDBI),-0.08022675,0.42501125,0.6922,12.816457860706183,34.96767279798633,61.70422855940769
22.02579245132655,88.32685031105196,30.46723,Hot_Zone (UHI),High_Concrete (NDBI),-0.044613685,0.39222226,0.6624285714285715,12.791053674789556,34.971892796086344,61.69539395368502
22.02579245132655,88.33224020275667,30.475569,Hot_Zone (UHI),High_Concrete (NDBI),-0.04543752,0.39597923,0.6641666666666667,12.788911965938755,34.97225067940028,61.69459803938432
22.02579245132655,88.33763009446139,30.492014,Hot_Zone (UHI),High_Concrete (NDBI),-0.037248705,0.3326464,0.6641666666666667,12.786772772374809,34.97260847019197,61.69379513831974
22.02579245132655,88.34301998616611,30.43554,Hot_Zone (UHI),High_Concrete (NDBI),-0.081311405,0.37849063,0.6793333333333333,12.78463749238714,34.97296593487283,61.6929857684873
22.02579245132655,88.38074922809912,30.475986,Hot_Zone (UHI),High_Concrete (NDBI),-0.05588041,0.42718178,0.6803333333333333,12.769917419746012,34.97543938911576,61.687184223967
22.02579245132655,88.38613911980384,30.437912,Hot_Zone (UHI),High_Concrete (NDBI),-0.08991456,0.4379433,0.6795454545454546,12.76786350188864,34.975785842972854,61.68634262123103
22.02579245132655,88.42386836173687,30.43279,Hot_Zone (UHI),High_Concrete (NDBI),-0.10555104,0.46475467,0.649,12.75401191850698,34.97813172884471,61.68043951839406
22.031182343031265,88.0573557258161,30.438267,Hot_Zone (UHI),High_Concrete (NDBI),-0.064597085,0.3757289,0.647,12.879182968302263,34.957492386464814,61.72026310999191
22.031182343031265,88.06274561752082,30.48392,Hot_Zone (UHI),High_Concrete (NDBI),-0.074952684,0.35557273,0.6645,12.878061982384716,34.957668733203946,61.72011167882732
22.031182343031265,88.07352540093025,30.486105,Hot_Zone (UHI),High_Concrete (NDBI),-0.02785028,0.40167525,0.6346666666666666,12.875734425496368,34.95803590569954,61.71977271877429
22.031182343031265,88.08430518433968,30.455036,Hot_Zone (UHI),High_Concrete (NDBI),0.07153398,0.06483996,0.5428,12.873291286232412,34.95842267128339,61.71938406113259
22.031182343031265,88.0896950760444,30.603666,Hot_Zone (UHI),High_Concrete (NDBI),0.04018727,0.061743177,0.596,12.872025901469444,34.95862349663211,61.71917052600279
22.031182343031265,88.09508496774912,30.651646,Hot_Zone (UHI),High_Concrete (NDBI),0.0034043272,0.20507586,0.596,12.870731100911348,34.95882932699924,61.718943894176725
22.031182343031265,88.22983226036705,30.434324,Hot_Zone (UHI),High_Concrete (NDBI),-0.07986275,0.4117412,0.6988,12.82900820886447,34.96558810531579,61.70859068903189
22.031182343031265,88.38613911980384,30.437897,Hot_Zone (UHI),High_Concrete (NDBI),-0.12217595,0.47657305,0.660375,12.767096393807604,34.97589633399711,61.68648515110856
22.031182343031265,88.44003803685102,30.426374,Hot_Zone (UHI),High_Concrete (NDBI),-0.0813244,0.42103863,0.6488333333333334,12.747263381505348,34.979260785136454,61.67789862701616
22.03657223473598,88.06274561752082,30.428751,Hot_Zone (UHI),High_Concrete (NDBI),-0.091055885,0.39727554,0.6835,12.87921430762883,34.95746659480324,61.72077149761612
22.03657223473598,88.06813550922553,30.495634,Hot_Zone (UHI),High_Concrete (NDBI),-0.010209343,0.34511343,0.6835,12.878057782353256,34.95764869133759,61.72061142404631
22.03657223473598,88.07352540093025,30.428877,Hot_Zone (UHI),High_Concrete (NDBI),-0.08457543,0.4378782,0.6626000000000001,12.87687179100239,34.95783577379878,61.720438899520815
22.03657223473598,88.07891529263496,30.559515,Hot_Zone (UHI),High_Concrete (NDBI),-0.018001808,0.32291496,0.6626000000000001,12.875656096302851,34.958027888397055,61.7202536772941
22.03657223473598,88.08430518433968,30.791063,Hot_Zone (UHI),High_Concrete (NDBI),0.073567964,0.11361795,0.6735833333333333,12.8744104824156,34.95822507789541,61.72005551533693
22.03657223473598,88.09508496774912,30.686451,Hot_Zone (UHI),High_Concrete (NDBI),0.046832893,0.12264277,0.6165,12.87182874924851,34.95863483397812,61.71961943161776
